 335.30417 2021 12  1  7 18    0.0402  157.2582    0.0155   -0.0371
 335.30832 2021 12  1  7 24    0.0427  156.9467    0.0167   -0.0393
 335.31250 2021 12  1  7 30    0.0432  156.8795    0.0170   -0.0397
 335.31668 2021 12  1  7 36    0.0408  156.9059    0.0160   -0.0375
 335.32083 2021 12  1  7 42    0.0361  156.3839    0.0144   -0.0330
 335.32501 2021 12  1  7 48    0.0313  155.8585    0.0128   -0.0286
 335.32916 2021 12  1  7 54    0.0282  154.9893    0.0119   -0.0256
 335.33334 2021 12  1  8  0    0.0271  154.1806    0.0118   -0.0244
 335.33749 2021 12  1  8  6    0.0268  154.4256    0.0116   -0.0242
 335.34167 2021 12  1  8 12    0.0267  154.1286    0.0116   -0.0240
 335.34583 2021 12  1  8 18    0.0264  154.4746    0.0114   -0.0238
 335.35001 2021 12  1  8 24    0.0263  154.9730    0.0111   -0.0238
 335.35416 2021 12  1  8 30    0.0272  155.4906    0.0113   -0.0248
 335.35834 2021 12  1  8 36    0.0291  155.8994    0.0119   -0.0266
 335.36249 2021 12  1  8 42    0.0308  156.3678    0.0124   -0.0282
 335.36667 2021 12  1  8 48    0.0311  156.4332    0.0124   -0.0285
 335.37082 2021 12  1  8 54    0.0297  156.4835    0.0118   -0.0272
 335.37500 2021 12  1  9  0    0.0273  156.5096    0.0109   -0.0250
 335.37918 2021 12  1  9  6    0.0250  155.8619    0.0102   -0.0228
 335.38333 2021 12  1  9 12    0.0231  155.5100    0.0096   -0.0210
 335.38751 2021 12  1  9 18    0.0213  154.7454    0.0091   -0.0193
 335.39166 2021 12  1  9 24    0.0190  153.6927    0.0084   -0.0170
 335.39584 2021 12  1  9 30    0.0161  152.3833    0.0075   -0.0143
 335.39999 2021 12  1  9 36    0.0132  150.5323    0.0065   -0.0115
 335.40417 2021 12  1  9 42    0.0114  148.0714    0.0060   -0.0097
 335.40833 2021 12  1  9 48    0.0106  146.8500    0.0058   -0.0089
 335.41251 2021 12  1  9 54    0.0101  144.8960    0.0058   -0.0083
 335.41666 2021 12  1 10  0    0.0092  143.8137    0.0054   -0.0074
 335.42084 2021 12  1 10  6    0.0079  140.2111    0.0050   -0.0060
 335.42499 2021 12  1 10 12    0.0064  135.1224    0.0045   -0.0045
 335.42917 2021 12  1 10 18    0.0052  128.6137    0.0040   -0.0032
 335.43332 2021 12  1 10 24    0.0043  120.9062    0.0037   -0.0022
 335.43750 2021 12  1 10 30    0.0036  106.9242    0.0034   -0.0010
 335.44168 2021 12  1 10 36    0.0029   68.3962    0.0027    0.0011
 335.44583 2021 12  1 10 42    0.0045   19.9333    0.0015    0.0042
 335.45001 2021 12  1 10 48    0.0073    2.4169    0.0003    0.0073
 335.45416 2021 12  1 10 54    0.0094  356.6386   -0.0005    0.0093
 335.45834 2021 12  1 11  0    0.0105  354.5497   -0.0010    0.0105
 335.46249 2021 12  1 11  6    0.0116  352.0273   -0.0016    0.0114
 335.46667 2021 12  1 11 12    0.0131  350.1138   -0.0023    0.0129
 335.47083 2021 12  1 11 18    0.0152  347.6700   -0.0032    0.0148
 335.47501 2021 12  1 11 24    0.0171  345.8393   -0.0042    0.0166
 335.47916 2021 12  1 11 30    0.0180  344.4948   -0.0048    0.0174
 335.48334 2021 12  1 11 36    0.0180  344.0665   -0.0050    0.0174
 335.48749 2021 12  1 11 42    0.0181  343.3263   -0.0052    0.0173
 335.49167 2021 12  1 11 48    0.0190  342.7969   -0.0056    0.0182
 335.49582 2021 12  1 11 54    0.0209  341.6504   -0.0066    0.0198
 335.50000 2021 12  1 12  0    0.0228  340.9847   -0.0074    0.0215
 335.50418 2021 12  1 12  6    0.0239  340.3829   -0.0080    0.0225
 335.50833 2021 12  1 12 12    0.0241  339.7913   -0.0083    0.0226
 335.51251 2021 12  1 12 18    0.0237  339.4952   -0.0083    0.0222
 335.51666 2021 12  1 12 24    0.0237  339.2537   -0.0084    0.0221
 335.52084 2021 12  1 12 30    0.0246  338.7885   -0.0089    0.0229
 335.52499 2021 12  1 12 36    0.0260  338.4686   -0.0095    0.0242
 335.52917 2021 12  1 12 42    0.0271  338.1591   -0.0101    0.0252
 335.53333 2021 12  1 12 48    0.0276  337.9413   -0.0104    0.0256
 335.53751 2021 12  1 12 54    0.0279  337.9420   -0.0105    0.0259
 335.54166 2021 12  1 13  0    0.0284  337.5982   -0.0108    0.0262
 335.54584 2021 12  1 13  6    0.0291  337.5302   -0.0111    0.0269
 335.54999 2021 12  1 13 12    0.0301  337.4686   -0.0115    0.0278
 335.55417 2021 12  1 13 18    0.0310  337.4620   -0.0119    0.0287
 335.55832 2021 12  1 13 24    0.0317  337.3944   -0.0122    0.0293
 335.56250 2021 12  1 13 30    0.0322  337.5621   -0.0123    0.0298
 335.56668 2021 12  1 13 36    0.0327  337.6346   -0.0124    0.0303
 335.57083 2021 12  1 13 42    0.0336  337.7752   -0.0127    0.0311
 335.57501 2021 12  1 13 48    0.0348  338.0079   -0.0130    0.0323
 335.57916 2021 12  1 13 54    0.0362  338.1239   -0.0135    0.0336
 335.58334 2021 12  1 14  0    0.0375  338.4130   -0.0138    0.0349
 335.58749 2021 12  1 14  6    0.0386  338.6097   -0.0141    0.0359
 335.59167 2021 12  1 14 12    0.0394  338.8208   -0.0142    0.0367
 335.59583 2021 12  1 14 18    0.0401  338.9733   -0.0144    0.0374
 335.60001 2021 12  1 14 24    0.0407  339.2122   -0.0144    0.0380
 335.60416 2021 12  1 14 30    0.0411  339.3146   -0.0145    0.0385
 335.60834 2021 12  1 14 36    0.0412  339.4852   -0.0145    0.0386
 335.61249 2021 12  1 14 42    0.0419  339.7784   -0.0145    0.0393
 335.61667 2021 12  1 14 48    0.0416  339.9457   -0.0143    0.0391
 335.62082 2021 12  1 14 54    0.0410  340.1322   -0.0139    0.0386
 335.62500 2021 12  1 15  0    0.0405  340.2563   -0.0137    0.0381
 335.62918 2021 12  1 15  6    0.0401  340.4122   -0.0134    0.0378
 335.63333 2021 12  1 15 12    0.0400  340.5186   -0.0133    0.0377
 335.63751 2021 12  1 15 18    0.0398  340.6041   -0.0132    0.0375
 335.64166 2021 12  1 15 24    0.0396  340.5791   -0.0132    0.0373
 335.64584 2021 12  1 15 30    0.0393  340.4805   -0.0131    0.0370
 335.64999 2021 12  1 15 36    0.0388  340.5036   -0.0130    0.0366
 335.65417 2021 12  1 15 42    0.0382  340.2821   -0.0129    0.0360
 335.65833 2021 12  1 15 48    0.0373  340.2008   -0.0126    0.0351
 335.66251 2021 12  1 15 54    0.0358  340.0316   -0.0122    0.0336
 335.66666 2021 12  1 16  0    0.0338  339.9619   -0.0116    0.0318
 335.67084 2021 12  1 16  6    0.0314  339.7255   -0.0109    0.0295
 335.67499 2021 12  1 16 12    0.0289  339.5363   -0.0101    0.0270
 335.67917 2021 12  1 16 18    0.0261  339.3250   -0.0092    0.0244
 335.68332 2021 12  1 16 24    0.0234  338.8636   -0.0084    0.0218
 335.68750 2021 12  1 16 30    0.0202  338.6473   -0.0074    0.0189
 335.69168 2021 12  1 16 36    0.0169  338.2064   -0.0063    0.0157
 335.69583 2021 12  1 16 42    0.0138  337.5875   -0.0053    0.0128
 335.70001 2021 12  1 16 48    0.0111  336.2946   -0.0044    0.0101
 335.70416 2021 12  1 16 54    0.0089  334.6979   -0.0038    0.0080
 335.70834 2021 12  1 17  0    0.0073  333.5211   -0.0032    0.0065
 335.71249 2021 12  1 17  6    0.0062  330.5026   -0.0031    0.0054
 335.71667 2021 12  1 17 12    0.0054  328.5770   -0.0028    0.0046
 335.72083 2021 12  1 17 18    0.0044  324.7909   -0.0025    0.0036
 335.72501 2021 12  1 17 24    0.0031  318.0291   -0.0021    0.0023
 335.72916 2021 12  1 17 30    0.0017  300.0534   -0.0014    0.0008
 335.73334 2021 12  1 17 36    0.0011  226.9262   -0.0008   -0.0008
 335.73749 2021 12  1 17 42    0.0025  183.1782   -0.0001   -0.0025
 335.74167 2021 12  1 17 48    0.0046  171.9014    0.0006   -0.0046
 335.74582 2021 12  1 17 54    0.0073  166.0421    0.0018   -0.0071
 335.75000 2021 12  1 18  0    0.0107  163.1881    0.0031   -0.0103
 335.75418 2021 12  1 18  6    0.0146  161.7519    0.0046   -0.0138
 335.75833 2021 12  1 18 12    0.0185  160.4248    0.0062   -0.0174
 335.76251 2021 12  1 18 18    0.0219  159.9689    0.0075   -0.0206
 335.76666 2021 12  1 18 24    0.0245  159.2837    0.0087   -0.0230
 335.77084 2021 12  1 18 30    0.0262  159.0106    0.0094   -0.0245
 335.77499 2021 12  1 18 36    0.0274  158.7267    0.0099   -0.0255
 335.77917 2021 12  1 18 42    0.0282  158.3035    0.0104   -0.0262
 335.78333 2021 12  1 18 48    0.0288  157.6029    0.0110   -0.0266
 335.78751 2021 12  1 18 54    0.0289  156.9834    0.0113   -0.0266
 335.79166 2021 12  1 19  0    0.0287  156.7567    0.0113   -0.0264
 335.79584 2021 12  1 19  6    0.0283  156.1458    0.0115   -0.0259
 335.79999 2021 12  1 19 12    0.0278  155.7334    0.0114   -0.0254
 335.80417 2021 12  1 19 18    0.0274  155.5616    0.0113   -0.0249
 335.80832 2021 12  1 19 24    0.0275  155.3109    0.0115   -0.0250
 335.81250 2021 12  1 19 30    0.0284  155.2378    0.0119   -0.0258
 335.81668 2021 12  1 19 36    0.0300  155.5019    0.0125   -0.0273
 335.82083 2021 12  1 19 42    0.0322  155.8495    0.0132   -0.0294
 335.82501 2021 12  1 19 48    0.0347  156.0360    0.0141   -0.0317
 335.82916 2021 12  1 19 54    0.0370  156.3399    0.0148   -0.0339
 335.83334 2021 12  1 20  0    0.0392  156.6280    0.0155   -0.0359
 335.83749 2021 12  1 20  6    0.0421  156.8705    0.0165   -0.0387
 335.84167 2021 12  1 20 12    0.0430  156.8266    0.0169   -0.0395
 335.84583 2021 12  1 20 18    0.0448  156.8881    0.0176   -0.0412
 335.85001 2021 12  1 20 24    0.0438  157.0497    0.0171   -0.0403
 335.85416 2021 12  1 20 30    0.0422  156.8823    0.0166   -0.0388
 335.85834 2021 12  1 20 36    0.0397  156.5709    0.0158   -0.0364
 335.86249 2021 12  1 20 42    0.0365  156.1573    0.0148   -0.0334
 335.86667 2021 12  1 20 48    0.0336  155.6726    0.0138   -0.0306
 335.87082 2021 12  1 20 54    0.0308  154.8869    0.0131   -0.0279
 335.87500 2021 12  1 21  0    0.0283  154.1321    0.0124   -0.0255
 335.87918 2021 12  1 21  6    0.0263  153.6243    0.0117   -0.0235
 335.88333 2021 12  1 21 12    0.0251  152.9737    0.0114   -0.0224
 335.88751 2021 12  1 21 18    0.0249  152.9607    0.0113   -0.0222
 335.89166 2021 12  1 21 24    0.0253  152.9254    0.0115   -0.0225
 335.89584 2021 12  1 21 30    0.0258  153.1560    0.0117   -0.0230
 335.89999 2021 12  1 21 36    0.0259  153.1264    0.0117   -0.0231
 335.90417 2021 12  1 21 42    0.0251  152.8889    0.0115   -0.0224
 335.90833 2021 12  1 21 48    0.0238  152.5026    0.0110   -0.0211
 335.91251 2021 12  1 21 54    0.0222  151.8923    0.0105   -0.0196
 335.91666 2021 12  1 22  0    0.0207  150.5899    0.0102   -0.0180
 335.92084 2021 12  1 22  6    0.0189  149.2314    0.0097   -0.0162
 335.92499 2021 12  1 22 12    0.0164  147.4999    0.0088   -0.0139
 335.92917 2021 12  1 22 18    0.0138  144.0477    0.0081   -0.0112
 335.93332 2021 12  1 22 24    0.0113  139.7830    0.0073   -0.0086
 335.93750 2021 12  1 22 30    0.0094  134.3005    0.0067   -0.0065
 335.94168 2021 12  1 22 36    0.0081  128.9698    0.0063   -0.0051
 335.94583 2021 12  1 22 42    0.0075  124.7310    0.0062   -0.0043
 335.95001 2021 12  1 22 48    0.0070  120.8745    0.0060   -0.0036
 335.95416 2021 12  1 22 54    0.0063  113.3703    0.0058   -0.0025
 335.95834 2021 12  1 23  0    0.0053  100.4223    0.0052   -0.0010
 335.96249 2021 12  1 23  6    0.0047   78.2185    0.0046    0.0010
 335.96667 2021 12  1 23 12    0.0048   53.7360    0.0039    0.0029
 335.97083 2021 12  1 23 18    0.0056   35.1773    0.0032    0.0046
 335.97501 2021 12  1 23 24    0.0067   22.8331    0.0026    0.0062
 335.97916 2021 12  1 23 30    0.0080   13.6446    0.0019    0.0077
 335.98334 2021 12  1 23 36    0.0096    6.0807    0.0010    0.0096
 335.98749 2021 12  1 23 42    0.0115    0.1118    0.0000    0.0115
 335.99167 2021 12  1 23 48    0.0131  356.1316   -0.0009    0.0130
 335.99582 2021 12  1 23 54    0.0138  353.9982   -0.0014    0.0137
 336.00000 2021 12  2  0  0    0.0141  353.0669   -0.0017    0.0140
 336.00418 2021 12  2  0  6    0.0146  351.1544   -0.0022    0.0144
 336.00833 2021 12  2  0 12    0.0154  349.5347   -0.0028    0.0151
 336.01251 2021 12  2  0 18    0.0162  347.8836   -0.0034    0.0159
 336.01666 2021 12  2  0 24    0.0169  346.5934   -0.0039    0.0165
 336.02084 2021 12  2  0 30    0.0173  345.2454   -0.0044    0.0167
 336.02499 2021 12  2  0 36    0.0174  344.5062   -0.0046    0.0167
 336.02917 2021 12  2  0 42    0.0177  343.5898   -0.0050    0.0169
 336.03333 2021 12  2  0 48    0.0185  342.6044   -0.0055    0.0176
 336.03751 2021 12  2  0 54    0.0196  341.4650   -0.0062    0.0186
 336.04166 2021 12  2  1  0    0.0206  340.5582   -0.0068    0.0194
 336.04584 2021 12  2  1  6    0.0212  339.9578   -0.0073    0.0199
 336.04999 2021 12  2  1 12    0.0217  339.2643   -0.0077    0.0203
 336.05417 2021 12  2  1 18    0.0224  338.8000   -0.0081    0.0209
 336.05832 2021 12  2  1 24    0.0236  338.3660   -0.0087    0.0219
 336.06250 2021 12  2  1 30    0.0252  338.1288   -0.0094    0.0234
 336.06668 2021 12  2  1 36    0.0268  337.7947   -0.0101    0.0248
 336.07083 2021 12  2  1 42    0.0282  337.7179   -0.0107    0.0261
 336.07501 2021 12  2  1 48    0.0292  337.6862   -0.0111    0.0270
 336.07916 2021 12  2  1 54    0.0302  337.7622   -0.0114    0.0280
 336.08334 2021 12  2  2  0    0.0314  337.8491   -0.0119    0.0291
 336.08749 2021 12  2  2  6    0.0327  337.8288   -0.0123    0.0303
 336.09167 2021 12  2  2 12    0.0344  337.9732   -0.0129    0.0319
 336.09583 2021 12  2  2 18    0.0347  337.8182   -0.0131    0.0321
 336.10001 2021 12  2  2 24    0.0348  337.8825   -0.0131    0.0322
 336.10416 2021 12  2  2 30    0.0350  337.8805   -0.0132    0.0324
 336.10834 2021 12  2  2 36    0.0356  338.1066   -0.0133    0.0330
 336.11249 2021 12  2  2 42    0.0363  338.1947   -0.0135    0.0337
 336.11667 2021 12  2  2 48    0.0369  338.0616   -0.0138    0.0342
 336.12082 2021 12  2  2 54    0.0380  338.0545   -0.0142    0.0353
 336.12500 2021 12  2  3  0    0.0398  338.1306   -0.0148    0.0369
 336.12918 2021 12  2  3  6    0.0409  338.2182   -0.0152    0.0379
 336.13333 2021 12  2  3 12    0.0417  338.2084   -0.0155    0.0387
 336.13751 2021 12  2  3 18    0.0423  338.2121   -0.0157    0.0392
 336.14166 2021 12  2  3 24    0.0428  338.0699   -0.0160    0.0397
 336.14584 2021 12  2  3 30    0.0434  337.9227   -0.0163    0.0402
 336.14999 2021 12  2  3 36    0.0435  337.7236   -0.0165    0.0403
 336.15417 2021 12  2  3 42    0.0429  337.4757   -0.0164    0.0396
 336.15833 2021 12  2  3 48    0.0414  337.2238   -0.0160    0.0382
 336.16251 2021 12  2  3 54    0.0396  337.0528   -0.0154    0.0365
 336.16666 2021 12  2  4  0    0.0372  336.7341   -0.0147    0.0342
 336.17084 2021 12  2  4  6    0.0349  336.3630   -0.0140    0.0320
 336.17499 2021 12  2  4 12    0.0328  335.8774   -0.0134    0.0299
 336.17917 2021 12  2  4 18    0.0308  335.4704   -0.0128    0.0280
 336.18332 2021 12  2  4 24    0.0288  334.8644   -0.0122    0.0261
 336.18750 2021 12  2  4 30    0.0269  334.2660   -0.0117    0.0242
 336.19168 2021 12  2  4 36    0.0249  333.4998   -0.0111    0.0223
 336.19583 2021 12  2  4 42    0.0230  332.7296   -0.0105    0.0204
 336.20001 2021 12  2  4 48    0.0212  331.8703   -0.0100    0.0187
 336.20416 2021 12  2  4 54    0.0196  330.8018   -0.0096    0.0171
 336.20834 2021 12  2  5  0    0.0180  329.4977   -0.0091    0.0155
 336.21249 2021 12  2  5  6    0.0161  327.8334   -0.0086    0.0136
 336.21667 2021 12  2  5 12    0.0138  325.7519   -0.0078    0.0114
